city_name,date_time,percent_congestion
New York,2020-02-23 04:00:00,13.3131223356655
New York,2020-02-23 05:00:00,12.059012611543853
New York,2020-02-23 06:00:00,14.95509178278445
New York,2020-02-23 07:00:00,24.40520033708755
New York,2020-02-23 08:00:00,33.445242698401181
New York,2020-02-23 09:00:00,36.372775323840607
New York,2020-02-23 10:00:00,40.604492059123366
New York,2020-02-23 11:00:00,43.725323372467187
New York,2020-02-23 12:00:00,42.427848220764169
New York,2020-02-23 13:00:00,48.185810539799839
New York,2020-02-23 14:00:00,48.999406196750542
New York,2020-02-23 15:00:00,46.507049429824306
New York,2020-02-23 16:00:00,47.263226198892937
New York,2020-02-23 17:00:00,45.008378391842754
New York,2020-02-23 18:00:00,42.825585185925661
New York,2020-02-23 19:00:00,35.190252213833666
New York,2020-02-23 20:00:00,31.980782196396607
New York,2020-02-23 21:00:00,22.296681893116379
New York,2020-02-23 22:00:00,18.850551316062553
New York,2020-02-23 23:00:00,20.075527252303203
New York,2020-02-24 00:00:00,16.950356317419278
New York,2020-02-24 01:00:00,15.412964417295621
New York,2020-02-24 02:00:00,16.520694715968769
New York,2020-02-24 03:00:00,12.290755244169489
New York,2020-02-24 04:00:00,9.7076101231309142
New York,2020-02-24 05:00:00,26.607517233327282
New York,2020-02-24 06:00:00,57.055655947323515
New York,2020-02-24 07:00:00,80.679269674136791
New York,2020-02-24 08:00:00,80.422371070084836
New York,2020-02-24 09:00:00,61.544635446271343
New York,2020-02-24 10:00:00,56.525772780436881
New York,2020-02-24 11:00:00,57.152776430130771
New York,2020-02-24 12:00:00,55.275329663708895
New York,2020-02-24 13:00:00,61.482274037539341
New York,2020-02-24 14:00:00,77.243022311436377
New York,2020-02-24 15:00:00,80.941044096885889
New York,2020-02-24 16:00:00,72.302300054763137
New York,2020-02-24 17:00:00,63.579585116758
New York,2020-02-24 18:00:00,49.110135703888133
New York,2020-02-24 19:00:00,35.098528495568495
New York,2020-02-24 20:00:00,31.104516317601806
New York,2020-02-24 21:00:00,23.692366782326967
